,AAA10Y,ASEANTOT,BAA10Y,BUSAPPWNSAUS,BUSAPPWNSAUSYY,CBUSAPPWNSAUS,CBUSAPPWNSAUSYY,CUUR0000SA0R,DEXCHUS,DEXUSEU,DEXUSUK,DFII10,DFII20,DFII30,DFII5,DFII7,DLTIIT,DPCREDIT,DPRIME,EECTOT,EFFR,FRGSHPUSM649NCIS,GVIPT50002S,GVIPT50030S,GVIPT51000S,GVIPT51100S,GVIPT51110S,GVIPT51120S,GVIPT51200S,GVIPT52000S,GVIPT52100S,GVIPT521A3S,GVIPT52300S,GVIPT54000S,GVIPT54100S,GVIPT54200S,GVIPT54220S,INFECTDISEMVTRACKD,IOER,IORR,MEDCPIM158SFRBCLE,MORTGAGE15US,MORTGAGE30US,PCUADLVWRADLVWR,PCUAINFOAINFO,PCUAMUMAMUM,PCUARETTRARETTR,PCUASHCASHC,PCUASTDSVASTDSV,PCUATRADEATRADE,PCUATRANSATRANS,PCUATRNWRATRNWR,PCUATTDSVATTDSV,PCUAWHLTRAWHLTR,PCUOMFGOMFG,PCUOMINOMIN,SFTPAGRM158SFRBSF,SP500,T10YIE,TEDRATE,TLAACBW027NBOG,TLBACBW027NBOG,TSIFRGHT,UNRATE,WLEMUINDXD
2012/2/27,1.238064699,0.058070735,0.046533607,-0.328230673,-0.201156933,-0.264808105,-0.178746391,0.071173381,0.352015638,-0.728450932,-0.261243489,0.270464211,-0.13394234,-1.343836359,0.051323786,0.130064475,-0.198063827,-0.054597551,-0.056908205,0.001159839,0.817278292,-0.010017047,-0.021215512,-0.030930996,-0.030181672,-0.027913233,-0.025647061,-0.045993021,-0.020783077,0.006190223,-0.003306682,0.003315861,0.049290353,-0.068080966,-0.050067817,-0.050067917,-0.02617616,0.098185673,-0.048228836,-0.048228836,-0.034885123,-0.010529398,-0.006452638,-0.054885526,0.005395804,-0.001470801,-0.030098239,-0.106824899,-0.087548641,-0.050677022,-0.014053142,-0.026144174,-0.099644413,-0.051942871,0.001081964,0.017887916,-0.026563788,0.117383546,-0.995678336,-0.929864026,-0.081097812,-0.073021901,-0.057029826,0.086018303,-0.036211834
2012/2/28,0.020920886,0.058070735,0.046533607,-0.04388477,0.011303535,-0.043274083,0.015288169,0.071173381,-0.248185282,0.595006935,0.500090243,-0.150649306,0.019881794,0.538971332,-0.025719274,-0.006639168,0.065787885,-0.054597551,-0.056908205,0.001159839,-0.064933392,-0.010017047,-0.021215512,-0.030930996,-0.030181672,-0.027913233,-0.025647061,-0.045993021,-0.020783077,0.006190223,-0.003306682,0.003315861,0.049290353,-0.068080966,-0.050067817,-0.050067917,-0.02617616,-0.942117749,-0.048228836,-0.048228836,-0.034885123,-0.010529398,-0.006452638,-0.054885526,0.005395804,-0.001470801,-0.030098239,-0.106824899,-0.087548641,-0.050677022,-0.014053142,-0.026144174,-0.099644413,-0.051942871,0.001081964,0.017887916,-0.026563788,0.385069866,0.335027801,0.929110599,-0.081097812,-0.073021901,-0.057029826,0.086018303,-0.056102903
2012/2/29,-1.575762396,0.058070735,-0.803078699,-0.04388477,0.011303535,-0.043274083,0.015288169,0.071173381,-0.563635645,-1.285781951,0.752054998,-0.355500656,0.058486306,0.248705146,-0.026563695,-0.052993126,0.345300608,-0.054597551,-0.056908205,0.001159839,-0.064933392,-0.010017047,-0.021215512,-0.030930996,-0.030181672,-0.027913233,-0.025647061,-0.045993021,-0.020783077,0.006190223,-0.003306682,0.003315861,0.049290353,-0.068080966,-0.050067817,-0.050067917,-0.02617616,0.098185673,-0.048228836,-0.048228836,-0.034885123,-0.010529398,-0.006452638,-0.054885526,0.005395804,-0.001470801,-0.030098239,-0.106824899,-0.087548641,-0.050677022,-0.014053142,-0.026144174,-0.099644413,-0.051942871,0.001081964,0.017887916,-0.026563788,-0.697241549,0.333534437,0.427676654,1.43904881,1.609383617,-0.057029826,0.086018303,-0.19557864
2012/3/1,0.836808497,5.827984324,0.046533607,-0.04388477,0.011303535,-0.043274083,0.015288169,-9.530675313,0.657708031,-0.537977564,0.038268565,-0.611227176,0.242769824,1.869832659,-0.016085512,-0.010625381,0.291996404,-0.054597551,-0.056908205,8.579140245,0.729057123,2.839252003,-5.758444458,-6.171793883,-8.898830369,-2.810443855,-2.543155697,-4.385110453,-9.897646169,3.692617937,3.806492249,3.631675504,-0.219057041,-5.15731742,-1.539241158,-5.24502961,-6.091296244,-0.942117749,-0.048228836,-0.048228836,6.100567153,-0.706437163,-1.529391029,0.422607465,-3.471178633,6.318606914,4.071412033,-0.106824899,-4.38305932,5.67796642,7.836686154,7.743982615,-4.836797344,3.51005129,7.700954336,1.021968719,-0.185712481,0.759759362,-0.000979199,-0.024836906,-0.081097812,-0.073021901,-1.368390442,-2.239489602,-0.458041319
2012/3/2,0.020920886,0.058070735,-0.38101323,-0.04388477,0.011303535,-0.043274083,0.015288169,0.071173381,-0.207541619,-1.650012668,-1.14248212,0.08297715,-0.020928691,0.221247534,0.018224697,0.03720917,0.00770732,-0.054597551,-0.056908205,0.001159839,-0.064933392,-0.010017047,-0.021215512,-0.030930996,-0.030181672,-0.027913233,-0.025647061,-0.045993021,-0.020783077,0.006190223,-0.003306682,0.003315861,0.049290353,-0.068080966,-0.050067817,-0.050067917,-0.02617616,0.098185673,-0.048228836,-0.048228836,-0.034885123,-0.010529398,-0.006452638,-0.054885526,0.005395804,-0.001470801,-0.030098239,-0.106824899,-0.087548641,-0.050677022,-0.014053142,-0.026144174,-0.099644413,-0.051942871,0.001081964,0.017887916,-0.026563788,-0.497822891,-1.00007966,0.416363815,-0.081097812,-0.073021901,-0.057029826,0.086018303,-0.321103823
2012/3/5,0.827940154,0.058070735,0.904394576,-0.206023375,-0.214370533,-0.170072469,-0.053369577,0.071173381,0.840342044,0.348973845,0.222997535,-0.574008762,0.170703149,1.438535007,-0.039230844,-0.061449591,0.253229711,-0.054597551,-0.056908205,0.001159839,-0.064933392,-0.010017047,-0.021215512,-0.030930996,-0.030181672,-0.027913233,-0.025647061,-0.045993021,-0.020783077,0.006190223,-0.003306682,0.003315861,0.049290353,-0.068080966,-0.050067817,-0.050067917,-0.02617616,-0.942117749,-0.048228836,-0.048228836,-0.034885123,-0.010529398,-0.006452638,-0.054885526,0.005395804,-0.001470801,-0.030098239,-0.106824899,-0.087548641,-0.050677022,-0.014053142,-0.026144174,-0.099644413,-0.051942871,0.001081964,0.017887916,-0.026563788,-0.581253539,-1.013520473,-0.885716362,-0.081097812,-0.073021901,-0.057029826,0.086018303,0.806338484
2012/3/6,0.020920886,0.058070735,-0.379638482,-0.04388477,0.011303535,-0.043274083,0.015288169,0.071173381,0.148280043,-1.576864648,-1.713190258,0.103366367,-0.049182103,-0.934812619,0.030448264,0.11613618,-0.136332483,-0.054597551,-0.056908205,0.001159839,-0.064933392,-0.010017047,-0.021215512,-0.030930996,-0.030181672,-0.027913233,-0.025647061,-0.045993021,-0.020783077,0.006190223,-0.003306682,0.003315861,0.049290353,-0.068080966,-0.050067817,-0.050067917,-0.02617616,0.098185673,-0.048228836,-0.048228836,-0.034885123,-0.010529398,-0.006452638,-0.054885526,0.005395804,-0.001470801,-0.030098239,-0.106824899,-0.087548641,-0.050677022,-0.014053142,-0.026144174,-0.099644413,-0.051942871,0.001081964,0.017887916,-0.026563788,-2.119218781,-1.027327854,-0.024836906,-0.081097812,-0.073021901,-0.057029826,0.086018303,-0.220383039
2012/3/7,0.819262527,0.058070735,0.474080445,-0.04388477,0.011303535,-0.043274083,0.015288169,0.071173381,0.138080744,0.508304097,0.317809097,0.095922685,0.00787871,-0.025870975,0.053373035,0.112377751,0.00770732,-0.054597551,-0.056908205,0.001159839,-0.064933392,-0.010017047,-0.021215512,-0.030930996,-0.030181672,-0.027913233,-0.025647061,-0.045993021,-0.020783077,0.006190223,-0.003306682,0.003315861,0.049290353,-0.068080966,-0.050067817,-0.050067917,-0.02617616,0.098185673,-0.048228836,-0.048228836,-0.034885123,-0.010529398,-0.006452638,-0.054885526,0.005395804,-0.001470801,-0.030098239,-0.106824899,-0.087548641,-0.050677022,-0.014053142,-0.026144174,-0.099644413,-0.051942871,0.001081964,0.017887916,-0.026563788,0.859054309,1.039558608,-0.024836906,-1.627388181,-1.770611676,-0.057029826,0.086018303,-0.386420228
2012/3/8,0.020920886,0.058070735,0.046533607,-0.04388477,0.011303535,-0.043274083,0.015288169,0.071173381,0.61536009,1.532177188,0.89802332,-0.195057641,0.007324722,0.450502055,-0.004617071,0.03720917,0.085989821,-0.054597551,-0.056908205,0.001159839,-0.064933392,-0.010017047,-0.021215512,-0.030930996,-0.030181672,-0.027913233,-0.025647061,-0.045993021,-0.020783077,0.006190223,-0.003306682,0.003315861,0.049290353,-0.068080966,-0.050067817,-0.050067917,-0.02617616,-0.942117749,-0.048228836,-0.048228836,-0.034885123,-1.411126097,-0.623437935,-0.054885526,0.005395804,-0.001470801,-0.030098239,-0.106824899,-0.087548641,-0.050677022,-0.014053142,-0.026144174,-0.099644413,-0.051942871,0.001081964,0.017887916,-0.026563788,1.249185281,1.367485674,-0.024836906,-0.081097812,-0.073021901,-0.057029826,0.086018303,1.144693864
2012/3/9,0.415845208,0.058070735,0.046533607,-0.04388477,0.011303535,-0.043274083,0.015288169,0.071173381,-0.521574291,-2.081740476,-1.660641759,0.393669994,-0.04864902,-0.723617355,0.063489369,0.156795548,-0.104823776,-0.054597551,-0.056908205,0.001159839,0.656876167,-0.010017047,-0.021215512,-0.030930996,-0.030181672,-0.027913233,-0.025647061,-0.045993021,-0.020783077,0.006190223,-0.003306682,0.003315861,0.049290353,-0.068080966,-0.050067817,-0.050067917,-0.02617616,0.098185673,-0.048228836,-0.048228836,-0.034885123,-0.010529398,-0.006452638,-0.054885526,0.005395804,-0.001470801,-0.030098239,-0.106824899,-0.087548641,-0.050677022,-0.014053142,-0.026144174,-0.099644413,-0.051942871,0.001081964,0.017887916,-0.026563788,0.421846922,1.343048801,-0.477350466,-0.081097812,-0.073021901,-0.057029826,0.086018303,-0.423695625
2012/3/12,-1.157583441,0.058070735,-0.805810571,0.475361662,1.667647821,0.526367803,-0.203318697,0.071173381,1.498613947,0.479965883,-0.707915745,-0.05295097,-0.13394234,-0.508053433,-0.025995936,-0.029489711,-0.032303737,-0.054597551,-0.056908205,0.001159839,-0.064933392,-0.010017047,-0.021215512,-0.030930996,-0.030181672,-0.027913233,-0.025647061,-0.045993021,-0.020783077,0.006190223,-0.003306682,0.003315861,0.049290353,-0.068080966,-0.050067817,-0.050067917,-0.02617616,-0.942117749,-0.048228836,-0.048228836,-0.034885123,-0.010529398,-0.006452638,-0.054885526,0.005395804,-0.001470801,-0.030098239,-0.106824899,-0.087548641,-0.050677022,-0.014053142,-0.026144174,-0.099644413,-0.051942871,0.001081964,0.017887916,-0.026563788,-0.0423028,-0.000979199,-0.024836906,-0.081097812,-0.073021901,-0.057029826,0.086018303,-0.199998315
2012/3/13,-1.176591575,0.058070735,-0.382396877,-0.04388477,0.011303535,-0.043274083,0.015288169,0.071173381,0.066748188,-0.447311882,1.432455427,-0.574008762,0.162718489,0.962603062,0.006650169,0.03720917,0.171388914,-0.054597551,-0.056908205,0.001159839,-0.064933392,-0.010017047,-0.021215512,-0.030930996,-0.030181672,-0.027913233,-0.025647061,-0.045993021,-0.020783077,0.006190223,-0.003306682,0.003315861,0.049290353,-0.068080966,-0.050067817,-0.050067917,-0.02617616,0.098185673,-0.048228836,-0.048228836,-0.034885123,-0.010529398,-0.006452638,-0.054885526,0.005395804,-0.001470801,-0.030098239,-0.106824899,-0.087548641,-0.050677022,-0.014053142,-0.026144174,-0.099644413,-0.051942871,0.001081964,0.017887916,-0.026563788,2.360969769,1.979693644,0.439584906,-0.081097812,-0.073021901,-0.057029826,0.086018303,-0.39086947
2012/3/14,0.832350095,0.058070735,-0.383789509,-0.04388477,0.011303535,-0.043274083,0.015288169,0.071173381,0.482007344,-1.191108623,-0.565744153,-2.085076359,0.251141206,2.5629896,-0.127370683,-0.287784397,0.420321338,-0.054597551,-0.056908205,0.001159839,0.596725371,-0.010017047,-0.021215512,-0.030930996,-0.030181672,-0.027913233,-0.025647061,-0.045993021,-0.020783077,0.006190223,-0.003306682,0.003315861,0.049290353,-0.068080966,-0.050067817,-0.050067917,-0.02617616,-0.138715107,-0.048228836,-0.048228836,-0.034885123,-0.010529398,-0.006452638,-0.054885526,0.005395804,-0.001470801,-0.030098239,-0.106824899,-0.087548641,-0.050677022,-0.014053142,-0.026144174,-0.099644413,-0.051942871,0.001081964,0.017887916,-0.026563788,-0.223747685,0.642316254,-0.477350466,-1.858910234,-1.823895315,-0.057029826,0.086018303,-0.286166391
2012/3/15,-1.183064616,0.058070735,0.046533607,-0.04388477,0.011303535,-0.043274083,0.015288169,0.071173381,-0.34827279,0.655463402,-0.18285933,0.393669994,-0.112752281,-1.066369962,0.006650169,0.066441396,-0.11436031,-0.054597551,-0.056908205,0.001159839,0.545828543,-0.010017047,-0.021215512,-0.030930996,-0.030181672,-0.027913233,-0.025647061,-0.045993021,-0.020783077,0.006190223,-0.003306682,0.003315861,0.049290353,-0.068080966,-0.050067817,-0.050067917,-0.02617616,-0.942117749,-0.048228836,-0.048228836,-0.034885123,1.053342375,1.233878629,-0.054885526,0.005395804,-0.001470801,-0.030098239,-0.106824899,-0.087548641,-0.050677022,-0.014053142,-0.026144174,-0.099644413,-0.051942871,0.001081964,0.017887916,-0.026563788,0.734234739,0.317942699,0.439584906,-0.081097812,-0.073021901,-0.057029826,0.086018303,0.162505476
2012/3/16,-0.794966725,0.058070735,-1.248640853,-0.04388477,0.011303535,-0.043274083,0.015288169,0.071173381,-0.621847905,1.455436203,2.069495749,0.337842374,-0.069901272,-0.46519277,-0.030796834,-0.048893022,-0.057765318,-0.054597551,-0.056908205,0.001159839,0.50220269,-0.010017047,-0.021215512,-0.030930996,-0.030181672,-0.027913233,-0.025647061,-0.045993021,-0.020783077,0.006190223,-0.003306682,0.003315861,0.049290353,-0.068080966,-0.050067817,-0.050067917,-0.02617616,0.098185673,-0.048228836,-0.048228836,-0.034885123,-0.010529398,-0.006452638,-0.054885526,0.005395804,-0.001470801,-0.030098239,-0.106824899,-0.087548641,-0.050677022,-0.014053142,-0.026144174,-0.099644413,-0.051942871,0.001081964,0.017887916,-0.026563788,0.085926604,0.95174951,-0.477350466,-0.081097812,-0.073021901,-0.057029826,0.086018303,0.297058952
2012/3/19,-0.391555628,0.058070735,-0.389451655,-0.090931831,0.048193255,-0.107742735,-1.405120658,0.071173381,-0.328492938,1.017886951,0.580882192,-2.137182138,0.105724537,1.097394977,-0.070513352,-0.144930082,0.211537229,-0.054597551,-0.056908205,0.001159839,-0.064933392,-0.010017047,-0.021215512,-0.030930996,-0.030181672,-0.027913233,-0.025647061,-0.045993021,-0.020783077,0.006190223,-0.003306682,0.003315861,0.049290353,-0.068080966,-0.050067817,-0.050067917,-0.02617616,-0.942117749,-0.048228836,-0.048228836,-0.034885123,-0.010529398,-0.006452638,-0.054885526,0.005395804,-0.001470801,-0.030098239,-0.106824899,-0.087548641,-0.050677022,-0.014053142,-0.026144174,-0.099644413,-0.051942871,0.001081964,0.017887916,-0.026563788,0.467662696,0.626233868,-0.489258717,-0.081097812,-0.073021901,-0.057029826,0.086018303,-0.366062342
2012/3/20,-0.393859966,0.058070735,-0.39089055,-0.04388477,0.011303535,-0.043274083,0.015288169,0.071173381,0.107396285,-0.274167266,-0.41038807,0.989164614,-0.020928691,-0.025870975,0.006650169,0.105841352,-0.022809588,-0.054597551,-0.056908205,0.001159839,-0.064933392,-0.010017047,-0.021215512,-0.030930996,-0.030181672,-0.027913233,-0.025647061,-0.045993021,-0.020783077,0.006190223,-0.003306682,0.003315861,0.049290353,-0.068080966,-0.050067817,-0.050067917,-0.02617616,0.098185673,-0.048228836,-0.048228836,-0.034885123,-0.010529398,-0.006452638,-0.054885526,0.005395804,-0.001470801,-0.030098239,-0.106824899,-0.087548641,-0.050677022,-0.014053142,-0.026144174,-0.099644413,-0.051942871,0.001081964,0.017887916,-0.026563788,-0.465025272,-0.000979199,-0.024836906,-0.081097812,-0.073021901,-0.057029826,0.086018303,-0.299885898
2012/3/21,-1.23041236,0.058070735,-0.831211556,-0.04388477,0.011303535,-0.043274083,0.015288169,0.071173381,0.218897979,-0.444518826,-0.088458206,3.073395782,-0.114209798,-0.663596161,0.047721075,0.135867932,-0.085421863,-0.054597551,-0.056908205,0.001159839,-0.064933392,-0.010017047,-0.021215512,-0.030930996,-0.030181672,-0.027913233,-0.025647061,-0.045993021,-0.020783077,0.006190223,-0.003306682,0.003315861,0.049290353,-0.068080966,-0.050067817,-0.050067917,-0.02617616,0.098185673,-0.048228836,-0.048228836,-0.034885123,-0.010529398,-0.006452638,-0.054885526,0.005395804,-0.001470801,-0.030098239,-0.106824899,-0.087548641,-0.050677022,-0.014053142,-0.026144174,-0.099644413,-0.051942871,0.001081964,0.017887916,-0.026563788,-0.313998821,-0.934023431,0.452136847,-2.631777349,-3.000706417,-0.057029826,0.086018303,-0.38381123
